slam xy,slam xy covar,slam yaw,slam yaw var,ekf xy,ekf xy covar,ekf yaw,ekf yaw var
"[0.29036906013870156, 0.03623387899164897]","[[0.001995099699891862, 0.0001286045592319266], [0.0001286045592319266, 0.002156976456782719]]",0.2458890935897049,0.00031497480043199286,"[0.2792089324216285, 0.047508740882092226]","[[0.010544319636946024, 3.359204561940541e-07], [3.35920456194051e-07, 0.010597183204736474]]",0.19831121970344645,0.008845558475715037
"[0.5183548275250374, 0.2723789974470399]","[[0.0030298835267562577, 0.00013879280252586274], [0.00013879280252586274, 0.006489434837222258]]",1.5764627380694307,0.00042194899507978485,"[0.44038476945640515, 0.2689431953288149]","[[0.010815270907170074, 3.9236349645154477e-07], [3.9236349645179544e-07, 0.010740311738620112]]",1.7658443523711398,0.009228696052803206
"[0.3937374594938171, 0.7279822968175069]","[[0.0033967483838404523, 0.00014858536287974068], [0.00014858536287974068, 0.0034317418177032526]]",1.6283556417073066,0.00016967202191364952,"[0.42048550940086504, 0.6414522728665658]","[[0.011823194333879352, 0.0001877594593223771], [0.00018775945932237724, 0.013260387839126335]]",1.6784287717585942,0.00946355313178027
"[0.5027007663875614, 1.0711709921527457]","[[0.0037508139912926144, -0.0003170334584588442], [-0.0003170334584588442, 0.003926967787746154]]",1.4919522989754985,0.0002305281413676437,"[0.47116136053036833, 1.0346654984172747]","[[0.011001218021599937, 2.432893696835643e-05], [2.43289369683565e-05, 0.010853562752649612]]",1.3666587552645444,0.008252352503249565
"[0.44305906775834264, 1.4755998460073307]","[[0.003064405306326708, -0.0002206078344270624], [-0.0002206078344270624, 0.003074274401779564]]",1.781007628714745,0.00013376784473308686,"[0.4398126338412518, 1.3966949768597885]","[[0.011810326750772775, -0.00011699739671424207], [-0.00011699739671424249, 0.011649235791992897]]",1.8147956326419639,0.008907463330422772
"[0.4336470798619097, 1.6272292649473323]","[[0.003052016100196082, -0.00023690378146181359], [-0.00023690378146181359, 0.002937296250250863]]",1.3801013543076177,0.00013336032183478564,"[0.43697086262074547, 1.6123388125168732]","[[0.011462032123809718, -0.00015227332150764892], [-0.00015227332150764884, 0.011427969065107874]]",1.4051825672020302,0.00912519904629365
"[0.4447452166284405, 1.6937060612314452]","[[0.0028067315127853756, -0.00021757546382169778], [-0.00021757546382169778, 0.0023837664549450272]]",1.2593920907324758,0.00022967144307425567,"[0.44616508824747836, 1.6771770189882247]","[[0.011114756740599549, -8.628769497867903e-05], [-8.628769497867904e-05, 0.011101235259865266]]",1.242888046134773,0.009136603672494838
"[0.46487343813290044, 2.010897957610601]","[[0.0032889102962462683, -0.0003441110729262033], [-0.0003441110729262033, 0.00283532577861521]]",1.7745800212344665,0.0003138076524013495,"[0.4665750366884686, 1.939964501918079]","[[0.011002451258216502, -0.0001575756689419106], [-0.00015757566894191092, 0.010517702973886102]]",1.7078822781916765,0.00878965795969713
"[0.38014332876031015, 2.453109415583082]","[[0.0050522830834619364, -0.0006127182995412147], [-0.0006127182995412147, 0.003035168381651039]]",1.6700589619519501,0.00031436457788198855,"[0.38343746661714656, 2.3632900724319335]","[[0.01151396101680735, -0.00014580520732459913], [-0.0001458052073245994, 0.010843448746934306]]",1.712346116428404,0.00887331562354546
"[0.4729749218414487, 2.8187413132049652]","[[0.004238283914253481, -0.0004724563769970567], [-0.0004724563769970567, 0.002694462130600326]]",1.117025145480632,0.0001333350012500175,"[0.44417174741138377, 2.765731063522311]","[[0.012473220278639414, -0.000448441145892855], [-0.0004484411458928545, 0.01100728864141405]]",1.1222463238988931,0.008917786846794505
"[0.46393017209037324, 3.1904521124185354]","[[0.0049745575835151495, 8.171387718761338e-05], [8.171387718761338e-05, 0.0026061875142280293]]",2.38926032770861,0.00022837608156002465,"[0.4629979001943079, 3.1532390391782785]","[[0.012398123199847313, -0.0002575447798110543], [-0.0002575447798110545, 0.011064392691351583]]",2.2223989701965463,0.009019073915651153
"[0.15411815598393944, 3.287800625566464]","[[0.008779356191612967, -0.0003021734839708094], [-0.0003021734839708094, 0.004263751358058246]]",-2.4535316276426187,0.00012150330500944666,"[0.15469386999654303, 3.2371781086270026]","[[0.012115452010866085, 3.296873729956624e-05], [3.2968737299566134e-05, 0.01087996376325883]]",-2.5213684900179696,0.008728662224978461
"[-0.02051841159404707, 3.0854939084335236]","[[0.004440646971156207, 4.107939245807358e-05], [4.107939245807358e-05, 0.002642257009548236]]",-2.1762204146708535,0.00013337431175773786,"[0.04975432892646549, 3.140456433809508]","[[0.014399820723310707, -0.000154158608739035], [-0.00015415860873903487, 0.012192895026863411]]",-2.1254679405157715,0.009193330051239519
"[-0.05802370147620393, 3.047774692905076]","[[0.003079973016372287, -7.310258770254622e-05], [-7.310258770254622e-05, 0.001983199503745433]]",-2.316993618825918,0.0001329268337127971,"[-0.018005877501202153, 3.0777177953895634]","[[0.011714913925789055, 2.4633861875894654e-05], [2.463386187589466e-05, 0.010455079113621316]]",-2.2857016538728714,0.00841352289409881
"[-0.26550694792097423, 2.962513684804676]","[[0.004087531552369556, 0.0002349371686003668], [0.0002349371686003668, 0.0030258207070749713]]",-3.1367415814026725,0.0001336206781782649,"[-0.2293498374780741, 2.984229795291489]","[[0.011167887791905006, -7.848280447400931e-05], [-7.848280447400938e-05, 0.010472188932543652]]",3.0198422849429507,0.008835033668775782
"[-0.5885115795880863, 2.852029965353258]","[[0.0038837354806734595, -5.279816409579462e-06], [-5.279816409579462e-06, 0.003453147999662136]]",-2.07685246603979,0.0002297468763047671,"[-0.5600716542980495, 2.81918725199912]","[[0.011804363719472633, -9.853109958472119e-06], [-9.853109958472376e-06, 0.011241455374628003]]",-1.9920274509716875,0.008787174931376027
"[-0.5870699911719905, 2.467741928826402]","[[0.004355656104365224, -5.421198720618644e-06], [-5.421198720618644e-06, 0.0034657727406619877]]",-0.6593382731723568,0.00022901943674517706,"[-0.5610221833281765, 2.5261612975787058]","[[0.011895344910534818, 7.687039486314008e-05], [7.687039486314012e-05, 0.011343414945249491]]",-0.8425096187807838,0.008866842707136665
"[-0.1900067589850435, 2.2513084417340274]","[[0.003935421942002705, -2.4553094394749463e-05], [-2.4553094394749463e-05, 0.003678777223015746]]",-0.8883211727316586,0.0003155415373906968,"[-0.29981092720086644, 2.28834621294187]","[[0.01162312827824404, 0.00013774861780206809], [0.00013774861780206806, 0.011169203206878482]]",-0.8641691200481283,0.008502034012147053
"[-0.16224486289626236, 1.948657399109938]","[[0.00485021547864929, 0.000263787868724496], [0.000263787868724496, 0.004741337503411333]]",-1.948568442085844,0.00012162731239799455,"[-0.1284334111296788, 2.0102637660209206]","[[0.011617587950460488, 1.861699741047283e-05], [1.861699741047284e-05, 0.01128385767101875]]",-1.7288717422198359,0.008761994221256057
"[-0.2986545109531601, 1.7974311448099816]","[[0.004880004349472157, 0.00021779603713126437], [0.00021779603713126437, 0.003533818558294239]]",-1.9298265206212548,0.0001694413062742699,"[-0.3000857944159789, 1.7936956402878355]","[[0.012148304997317118, 1.791405654876647e-05], [1.791405654876648e-05, 0.011130107101726466]]",-1.947644470660648,0.008568117433677691
